tweetCreate,tweetId,tweetContent,userName,follower
2022-11-30 23:21:05+00:00,1598094798275379201,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",IvLiiiiii,441
2022-11-30 23:21:05+00:00,1598094797956599808,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",lauren_mielle,26
2022-11-30 23:21:05+00:00,1598094796996087808,"RT @RNX__news: []  -  - ,   !
#MAMA # #ParkBoGum # #YeoJinGoo # #KimDongWook # #2022MAMA 
https://t.co/59viCa",wklee797979,88
2022-11-30 23:21:01+00:00,1598094782139887616,"RT @ENHYPEN_members: #ENHYPEN #JUNGWON #MAMA

~!!
   
 2 !!!
   https://t.co/7Y8w5VrWJS",W4VENHY,77
2022-11-30 23:20:58+00:00,1598094767434657793,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",ato5minutes,48
2022-11-30 23:20:58+00:00,1598094766771957760,"RT @ENHYPEN_members: 2  
( )

#SUNOO #ENHYPEN #2 #MAMA https://t.co/i6JP1jok7k",W4VENHY,77
2022-11-30 23:20:56+00:00,1598094757464768513,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",Spaceed_out,12
2022-11-30 23:20:55+00:00,1598094754663002112,RT @jin9oovisuals_: yeo jin goo x kim so hyun #MAMA https://t.co/IbSwEJl0om,DickyWy006,615
2022-11-30 23:20:51+00:00,1598094740242649088,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",funa_skz,12
2022-11-30 23:20:51+00:00,1598094738527113216,"RT @ENHYPEN_members: 2  
( )

#SUNOO #ENHYPEN #2 #MAMA https://t.co/i6JP1jok7k",JakeIs_MyStar,221
2022-11-30 23:20:47+00:00,1598094723780337666,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",mimimi_Otakukun,80
2022-11-30 23:20:47+00:00,1598094720349003776,"RT @treasureloopies: treasure mama jikjin performance part 2

#treasure # #MAMA @treasuremembers https://t.co/Z8qvyvpGKf",treasureloopies,7993
2022-11-30 23:20:45+00:00,1598094712921284608,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 
iE   

iE    !
?
...  ?

Dragon  F",kanemotokimmy,159
2022-11-30 23:20:44+00:00,1598094708332691457,"RT @treasureloopies: treasure mama jikjin performance part 1

#treasure # #MAMA @treasuremembers https://t.co/kzRyvvbSET",treasureloopies,7993
2022-11-30 23:20:42+00:00,1598094698778091521,"#MAMA
@BTS_twt 

",SA86146309,210
2022-11-30 23:20:38+00:00,1598094685809311744,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",Eliza00046994,4
2022-11-30 23:20:27+00:00,1598094639961341953,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",jisung_my_unv,158
2022-11-30 23:20:27+00:00,1598094638195576832,"RT @Stray_Kids: [2022 MAMA]
3RACHA (SKZ) X Jung jaeil X Tiger JK 'The letter from MUSIC'

MUSIC MAKES ONE

https://t.co/tIuLP8EnXl
https://",sgdngijar1,18
2022-11-30 23:20:26+00:00,1598094634722332672,"RT @oricon: INI


https://t.co/fbsICBWuGQ

#INI #MAMA #2022MAMA #MAMAAWARDS 
@official__INI @MnetMA",nichipu2_101,1
2022-11-30 23:20:19+00:00,1598094606163329025,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",Kids_various,109
2022-11-30 23:20:16+00:00,1598094593824022528,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",xyla_santiano,501
2022-11-30 23:20:14+00:00,1598094582860087298,"RT @tsukajimuga: #MAMA



K-POP
",hc_mayoruna,152
2022-11-30 23:20:11+00:00,1598094572605046785,"RT @ENHYPEN_members: 2  
( )

#SUNOO #ENHYPEN #2 #MAMA https://t.co/i6JP1jok7k",24oo3_,43
2022-11-30 23:20:11+00:00,1598094571522920448,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",LizBald49634783,3
2022-11-30 23:20:09+00:00,1598094560512483328,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",Jehx_martins,11
2022-11-30 23:20:03+00:00,1598094535552569344,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",Jxs_pxr,3701
2022-11-30 23:20:01+00:00,1598094529646989312,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",Jeonghanii_1004,4
2022-11-30 23:20:00+00:00,1598094524995506176,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",vk_forever_,7
2022-11-30 23:19:56+00:00,1598094508620513280,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 
iE   

iE    !
?
...  ?

Dragon  F",shiroicom,43
2022-11-30 23:19:56+00:00,1598094507266146305,"RT @Stray_Kids: [2022 MAMA]
Red Carpet with Stray Kids ( )

KOR https://t.co/2oYHkjcy5Q
GLOBAL https://t.co/Adv0li6Hdf

#StrayKids #",Kids_various,109
2022-11-30 23:19:52+00:00,1598094490832896000,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 

#TEMPEST #
#ONandON #Dragon
# # # #
#LEW # # https://t.co/J1B6Z6X",aeriinne,41
2022-11-30 23:19:52+00:00,1598094489494917120,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 

#TEMPEST #
#ONandON #Dragon
# # # #
#LEW # # https://t.co/MyFkeNt",KsorKieu,123
2022-11-30 23:19:49+00:00,1598094478182871040,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 

#TEMPEST #
#ONandON #Dragon
# # # #
#LEW # # https://t.co/tLEToOu",aeriinne,41
2022-11-30 23:19:49+00:00,1598094476513529856,"RT @lexy_me_army: 

King

j-hope
Jin
#MAMA


HYBE



Indigo

 https://",amyboedy,1
2022-11-30 23:19:48+00:00,1598094474521219073,"RT @BTStranslation_: BTS RM/NAMJOON INSTAGRAM STORY(IES) 221130 PT.1

NJ: Thank you for the king-best-huge-king award
ARMY you did it!
J-ho",thatbluebearr,187
2022-11-30 23:19:46+00:00,1598094466552070149,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 

#TEMPEST #
#ONandON #Dragon
# # # #
#LEW # # https://t.co/oyX4HPm",aeriinne,41
2022-11-30 23:19:44+00:00,1598094459610464257,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",hyvunjingf,12
2022-11-30 23:19:44+00:00,1598094455789453312,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",SRJYSHJNWWHH_9,2
2022-11-30 23:19:43+00:00,1598094454099152901,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 

#TEMPEST #
#ONandON #Dragon
# # # #
#LEW # # https://t.co/MyFkeNt",aeriinne,41
2022-11-30 23:19:41+00:00,1598094443751833600,"RT @NamjoonFanbase: [Rkive update]

""thank you! ARMY DID IT!
j-hope was immaculate
Jin hyungs virtual acceptance speech was great.
#MAMA
T",SandraB29949338,27
2022-11-30 23:19:34+00:00,1598094414228094977,"RT @tsukajimuga: #MAMA



K-POP
",yun1998,307
2022-11-30 23:19:34+00:00,1598094413754150912,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 

#TEMPEST #
#ONandON #Dragon
# # # #
#LEW # # https://t.co/MyFkeNt",reachmydream1d,40
2022-11-30 23:19:32+00:00,1598094406275719170,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 
iE   

iE    !
?
...  ?

Dragon  F",aeriinne,41
2022-11-30 23:19:25+00:00,1598094379054673920,"RT @WGAlways: Ahn Sohee ate.! 

[221130] MAMA Awards Red Carpet.!

#Sohee #AhnSohee # # #WonderGirls #MAMA2022 #MAMA #2022MAMA #M",SH_Yoon515,85
2022-11-30 23:19:25+00:00,1598094378299707392,"RT @Nikitties_JP: [Weverse LIVE]

""2""

#MAMA 
2ENGENE
Weverse LIVE


#NI_KI 

",nikonikohassy,243
2022-11-30 23:19:25+00:00,1598094377272119297,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",kimstigma_,123
2022-11-30 23:19:24+00:00,1598094373274931201,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",ningning_1018,0
2022-11-30 23:19:24+00:00,1598094372700291072,"RT @TPST__official: [TEMPIC]

22.11.30 #MAMA

 

#TEMPEST #
#ONandON #Dragon
# # # #
#LEW # # https://t.co/MyFkeNt",0JsQ9wznvaks2Sh,3
2022-11-30 23:19:22+00:00,1598094367193206787,"RT @ENHYPEN_members: #ENHYPEN #JAKE #MAMA

    !! 
 ! 

(2  !!    ) https://t.co/4iuL2hWBNm",pwss___,115
2022-11-30 23:19:22+00:00,1598094366635339776,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",JisungieArii_2,384
2022-11-30 23:19:21+00:00,1598094362239721472,"RT @kiss_seven7:  #RM a travs de Instagram 

: ""Gracias por el Rey-Majestuoso-Mejor Gran-Magnfico Premio, es nuestro ARMY quien lo hiz",MinnieYggy,111
2022-11-30 23:19:14+00:00,1598094333714075648,#AweMomma #mom #mama #momlife #newborn #baby #babygirl #babyboy Sports Type Baby Sneakers for Boys https://t.co/CCw0p3BMmU,awemomma_,2
2022-11-30 23:19:09+00:00,1598094309638959106,"RT @YukaO74088588: MAMA

#MAMA
# https://t.co/fIACqEFJ",REDLEO08,17
2022-11-30 23:19:08+00:00,1598094305117474816,"RT @ENHYPEN_members: #ENHYPEN #JAKE #MAMA

    !! 
 ! 

(2  !!    ) https://t.co/4iuL2hWBNm",FioFigueroaS,3
2022-11-30 23:19:04+00:00,1598094288029900801,"RT @Stray_Kids: []
2022 MAMA     3RACHA             .. 

#StrayKids #
#3R",qizfaizal,59
2022-11-30 23:19:02+00:00,1598094282627645440,"RT @JacksonWang852: Thank u so much for making this happen
The only reason why this would happen is u all
       ",29artdesign,12
2022-11-30 23:18:58+00:00,1598094263178657792,"RT @ENHYPEN_members: #ENHYPEN #JUNGWON #MAMA

~!!
   
 2 !!!
   https://t.co/7Y8w5VrWJS",FioFigueroaS,3
2022-11-30 23:18:57+00:00,1598094258732683265,"RT @syu_0521: 22.11.30 
# #MAMA #KARA # # # https://t.co/WxrM9oKwJ6",QUDWdyHw0cj3BpZ,17
